x0,y0,z0,v0,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32
0.03811265900731087,-0.5282812118530273,-0.31982421875,0.983020007610321,0.05785069987177849,-0.5512101054191589,-0.31298828125,0.9685006141662598,0.059802811592817307,-0.5502315163612366,-0.30322265625,0.9667260646820068,0.05690566450357437,-0.5521876215934753,-0.304931640625,0.973036527633667,0.03686974197626114,-0.5658801794052124,-0.328125,0.981979250907898,0.038787808269262314,-0.5614836812019348,-0.34326171875,0.9864678382873535,0.03911492973566055,-0.5531825423240662,-0.32373046875,0.988711953163147,0.11439923942089081,-0.550663411617279,-0.1993408203125,0.9854404330253601,-0.026250896975398064,-0.5263945460319519,-0.21435546875,0.9848109483718872,0.07182548940181732,-0.5194573402404785,-0.26611328125,0.9632996320724487,0.03395497053861618,-0.49166440963745117,-0.296142578125,0.9701834917068481,0.18585024774074554,-0.41191768646240234,-0.051422119140625,0.9003546833992004,-0.11004604399204254,-0.4732584059238434,-0.03570556640625,0.8718026280403137,0.2376343011856079,-0.31909072399139404,-0.11065673828125,0.14438997209072113,-0.15627044439315796,-0.21671420335769653,-0.075439453125,0.06210312619805336,0.18726491928100586,-0.36333221197128296,-0.1610107421875,0.053304679691791534,-0.08126798272132874,-0.2072373479604721,-0.1903076171875,0.01358439214527607,0.16398151218891144,-0.39436212182044983,-0.1829833984375,0.10502681136131287,-0.03394509106874466,-0.22720803320407867,-0.2320556640625,0.03167862445116043,0.1444835662841797,-0.4266088306903839,-0.1737060546875,0.1388116478919983,-0.004262479487806559,-0.3015182316303253,-0.23974609375,0.04586266353726387,0.18055257201194763,-0.3648039698600769,-0.163818359375,0.10932482779026031,-0.0653669610619545,-0.23810473084449768,-0.1981201171875,0.0383940152823925,0.0901387631893158,0.009889223612844944,0.042205810546875,0.013121271505951881,-0.0864671841263771,-0.01905597187578678,-0.04205322265625,0.014672035351395607,0.029418015852570534,0.2077941596508026,-0.0280303955078125,0.003311519045382738,-0.05943915247917175,0.020721105858683586,-0.1654052734375,0.015072628855705261,0.03715120255947113,0.49149370193481445,0.1632080078125,0.0025114635936915874,-0.1445925235748291,0.41391342878341675,0.0228729248046875,0.01379536371678114,0.016726259142160416,0.514665961265564,0.1953125,0.005199880339205265,-0.15048113465309143,0.44222766160964966,0.00969696044921875,0.012194132432341576,-0.014436708763241768,0.5190283060073853,0.1466064453125,0.004982269834727049,-0.13181118667125702,0.4488387405872345,-0.062255859375,0.014392335899174213
0.025590281933546066,-0.5293346047401428,-0.3433953821659088,0.9846497774124146,0.04646580293774605,-0.5533941984176636,-0.33444342017173767,0.9715138673782349,0.04911070317029953,-0.552699863910675,-0.32187265157699585,0.9698936939239502,0.04563333839178085,-0.5536466240882874,-0.326621413230896,0.9755967259407043,0.019089985638856888,-0.5654717683792114,-0.3458448350429535,0.9837039709091187,0.021985284984111786,-0.563075840473175,-0.3582090735435486,0.9877569079399109,0.022101931273937225,-0.5523077249526978,-0.34075456857681274,0.9897879958152771,0.11864608526229858,-0.551245927810669,-0.2059052288532257,0.9867817163467407,-0.05172759294509888,-0.5287864804267883,-0.21410398185253143,0.986214280128479,0.06627217680215836,-0.5212342739105225,-0.2842978835105896,0.9668135643005371,0.018518580123782158,-0.49312925338745117,-0.3101727366447449,0.9730491042137146,0.19619832932949066,-0.39959701895713806,-0.06010819226503372,0.9100164175033569,-0.12775078415870667,-0.47476673126220703,-0.0329383946955204,0.8842644095420837,0.25263187289237976,-0.23816587030887604,-0.10414596647024155,0.13975889980793,-0.20084622502326965,-0.21872618794441223,-0.06475237011909485,0.07272376120090485,0.2392784208059311,-0.06859556585550308,-0.10583110898733139,0.048605646938085556,-0.2493080049753189,-0.045182764530181885,-0.1365770697593689,0.01347392238676548,0.23896770179271698,-0.03596894070506096,-0.11207149922847748,0.09556899219751358,-0.2298152595758438,-0.012830131687223911,-0.16041646897792816,0.030119849368929863,0.20337937772274017,-0.04549337923526764,-0.11441737413406372,0.12646111845970154,-0.19696351885795593,-0.042822934687137604,-0.18287506699562073,0.04374208301305771,0.22703629732131958,-0.04900563135743141,-0.11020853370428085,0.09986520558595657,-0.23535187542438507,-0.04818529263138771,-0.1527072638273239,0.036865539848804474,0.09976525604724884,0.012026061303913593,0.03263475000858307,0.01272524707019329,-0.09575362503528595,-0.01927582360804081,-0.033049970865249634,0.014482018537819386,0.04806056246161461,0.3884100615978241,-0.03755980730056763,0.0030693637672811747,-0.057709068059921265,0.3139355778694153,-0.11432959884405136,0.013888871297240257,0.060527656227350235,0.7118618488311768,0.1352616399526596,0.002324185101315379,-0.15147604048252106,0.6779064536094666,0.07408430427312851,0.012641011737287045,0.04015650972723961,0.7426462173461914,0.15866295993328094,0.00477994279935956,-0.15330001711845398,0.7096260190010071,0.05478643625974655,0.01114021148532629,0.0192339476197958,0.7270037531852722,0.08786186575889587,0.0045575471594929695,-0.14432887732982635,0.7363828420639038,-0.02684762515127659,0.013134830631315708
0.02594536542892456,-0.5334873199462891,-0.33523139357566833,0.9860583543777466,0.04644656926393509,-0.5562440156936646,-0.32579514384269714,0.9741093516349792,0.04916008934378624,-0.5562530159950256,-0.31332409381866455,0.9726231694221497,0.04563874378800392,-0.5567302107810974,-0.3177741467952728,0.977806568145752,0.02023545652627945,-0.5689107179641724,-0.3378741145133972,0.9851891994476318,0.022992895916104317,-0.5665693879127502,-0.34969985485076904,0.9888595938682556,0.02295088581740856,-0.555651068687439,-0.332343190908432,0.9907055497169495,0.1171511635184288,-0.5512624979019165,-0.19845499098300934,0.9879347681999207,-0.051540736109018326,-0.5318973064422607,-0.20860989391803741,0.9873787760734558,0.06624740362167358,-0.5245956182479858,-0.2763465940952301,0.9698454737663269,0.018632497638463974,-0.49687260389328003,-0.3026394248008728,0.9755233526229858,0.19104920327663422,-0.39986351132392883,-0.05477951094508171,0.9185318350791931,-0.12914521992206573,-0.4758140444755554,-0.023613298311829567,0.8951118588447571,0.253249853849411,-0.2387082427740097,-0.07497774809598923,0.13359083235263824,-0.20815585553646088,-0.21911920607089996,-0.03862392529845238,0.0791814774274826,0.2368740290403366,-0.07441408932209015,-0.04354146122932434,0.044202469289302826,-0.2530795633792877,-0.04375646263360977,-0.08584638684988022,0.012917259708046913,0.23415344953536987,-0.04507262259721756,-0.04476248845458031,0.08674953132867813,-0.23091818392276764,-0.01221622433513403,-0.10573262721300125,0.028097670525312424,0.19898061454296112,-0.05475795269012451,-0.04606247320771217,0.1148761510848999,-0.19914956390857697,-0.041963037103414536,-0.1262015998363495,0.040880948305130005,0.22488297522068024,-0.05593191459774971,-0.047790005803108215,0.09090354293584824,-0.23960493505001068,-0.04722149670124054,-0.10072662681341171,0.034674692898988724,0.09992853552103043,0.011992467567324638,0.030437171459197998,0.01228108536452055,-0.0958862230181694,-0.01915399730205536,-0.03101951628923416,0.014042948372662067,0.04716287925839424,0.3880351781845093,-0.061014577746391296,0.002872730139642954,-0.0580807626247406,0.3171765208244324,-0.1235300824046135,0.012765210121870041,0.05956912785768509,0.7109100818634033,0.07753261923789978,0.0021676025353372097,-0.15045315027236938,0.6771345138549805,0.0689995288848877,0.011534836143255234,0.039191778749227524,0.7417333126068115,0.0969056561589241,0.004406795371323824,-0.15271209180355072,0.7081011533737183,0.050931669771671295,0.010176895186305046,0.01587395742535591,0.7263543605804443,0.02271672897040844,0.004180955234915018,-0.14743287861347198,0.7332672476768494,-0.02674032188951969,0.011948780156672001
0.025906965136528015,-0.5334445238113403,-0.3361155390739441,0.9873430728912354,0.04609506204724312,-0.5563076138496399,-0.32738804817199707,0.9764835238456726,0.04884808138012886,-0.5563024878501892,-0.3146500289440155,0.9751266837120056,0.04533794894814491,-0.5567553639411926,-0.3191708028316498,0.9798347353935242,0.02021055482327938,-0.5688834190368652,-0.3394874334335327,0.9865458011627197,0.022972550243139267,-0.5665619969367981,-0.3513287901878357,0.989870011806488,0.02291864901781082,-0.5556149482727051,-0.3339952826499939,0.9915480613708496,0.11498294770717621,-0.5509647130966187,-0.20203131437301636,0.9890087842941284,-0.051677826792001724,-0.531848132610321,-0.21315786242485046,0.9884681701660156,0.06582128256559372,-0.5245956778526306,-0.2778187096118927,0.9726366400718689,0.018570592626929283,-0.49686992168426514,-0.30436456203460693,0.977794885635376,0.18892094492912292,-0.3977297842502594,-0.06212657317519188,0.9263626337051392,-0.13128502666950226,-0.47570955753326416,-0.026128502562642097,0.9050298929214478,0.251834511756897,-0.22837746143341064,-0.07952012866735458,0.12848667800426483,-0.21014268696308136,-0.21642336249351501,-0.040450338274240494,0.0823681578040123,0.22804458439350128,-0.056442517787218094,-0.05184594914317131,0.040179844945669174,-0.2546096742153168,-0.03731973469257355,-0.09044454246759415,0.012203026562929153,0.2238388955593109,-0.02558720111846924,-0.05306828394532204,0.07873611897230148,-0.23210453987121582,-0.00710811372846365,-0.11036386340856552,0.02608170360326767,0.18748578429222107,-0.03577486425638199,-0.05368868261575699,0.10434078425168991,-0.20146900415420532,-0.03751283884048462,-0.13105744123458862,0.03801698237657547,0.21561464667320251,-0.03836333379149437,-0.05562850087881088,0.08273284137248993,-0.2415870726108551,-0.041790783405303955,-0.10563693940639496,0.032417263835668564,0.09981973469257355,0.012037296779453754,0.029042936861515045,0.011796154081821442,-0.09570594877004623,-0.019151633605360985,-0.029801281169056892,0.013523388653993607,0.04728057235479355,0.3876893222332001,-0.06522847712039948,0.0026911254972219467,-0.05657261610031128,0.3195114731788635,-0.12668773531913757,0.01173498947173357,0.05845929682254791,0.7091874480247498,0.07528838515281677,0.002024060348048806,-0.14790073037147522,0.6762157082557678,0.06677816808223724,0.01053383108228445,0.03793902322649956,0.7394174337387085,0.09518055617809296,0.004080807324498892,-0.15000513195991516,0.7064713835716248,0.04876605048775673,0.009308739565312862,0.012905767187476158,0.7232804894447327,0.021544476971030235,0.003840492805466056,-0.14593800902366638,0.7311807870864868,-0.027815140783786774,0.010880344547331333
0.025924155488610268,-0.5336269736289978,-0.33619004487991333,0.9884997606277466,0.04595775157213211,-0.5565609931945801,-0.3275461792945862,0.9786168932914734,0.04873407632112503,-0.5565321445465088,-0.31477317214012146,0.9773771166801453,0.04520265385508537,-0.5569322109222412,-0.3193609416484833,0.981657087802887,0.020205644890666008,-0.5689813494682312,-0.3396126925945282,0.9877657294273376,0.02297080308198929,-0.5666818022727966,-0.3514813184738159,0.9907793998718262,0.02291128970682621,-0.555700421333313,-0.3341463506221771,0.9923063516616821,0.11414206027984619,-0.5508972406387329,-0.202127605676651,0.9899738430976868,-0.051777664572000504,-0.531815767288208,-0.21337296068668365,0.989448606967926,0.06574761122465134,-0.5248351693153381,-0.27796855568885803,0.9751572608947754,0.01855381950736046,-0.4969954192638397,-0.30453693866729736,0.9798460006713867,0.18859250843524933,-0.3971192538738251,-0.06247762218117714,0.9334115982055664,-0.1324426531791687,-0.47568613290786743,-0.02626918815076351,0.913982093334198,0.2519652545452118,-0.22671566903591156,-0.08089786022901535,0.12419364601373672,-0.21214722096920013,-0.21598516404628754,-0.041225261986255646,0.08617522567510605,0.22752909362316132,-0.05431205406785011,-0.052542492747306824,0.036570459604263306,-0.2555968761444092,-0.03655841201543808,-0.09146002680063248,0.011624040082097054,0.22300273180007935,-0.02319503203034401,-0.05336390808224678,0.07153700292110443,-0.23284350335597992,-0.006516184192150831,-0.1115986555814743,0.02434467151761055,0.1864311546087265,-0.03401903808116913,-0.05353230983018875,0.094873808324337,-0.2021642029285431,-0.03722568228840828,-0.13230715692043304,0.03555810824036598,0.2148413509130478,-0.03632025420665741,-0.05589873716235161,0.07538995146751404,-0.2425660640001297,-0.04119733348488808,-0.10671888291835785,0.03048766404390335,0.09984833002090454,0.012080485001206398,0.028724707663059235,0.01133701577782631,-0.09571775048971176,-0.019156087189912796,-0.02952999249100685,0.013045568019151688,0.04703204706311226,0.3874870836734772,-0.06445425003767014,0.0025327468756586313,-0.05662109702825546,0.3198012113571167,-0.1279158741235733,0.010850448161363602,0.05742277204990387,0.7085110545158386,0.07785161584615707,0.0018977868603542447,-0.1474112719297409,0.6740827560424805,0.06464607268571854,0.009657974354922771,0.03676092252135277,0.7387823462486267,0.09803158789873123,0.003789222100749612,-0.14935962855815887,0.7044475674629211,0.046533867716789246,0.00854465365409851,0.011205969378352165,0.7215569615364075,0.02395947277545929,0.0035356064327061176,-0.1458749622106552,0.7277843356132507,-0.029255865141749382,0.009935563430190086
0.025766894221305847,-0.5337517857551575,-0.33517709374427795,0.9895469546318054,0.04543769359588623,-0.556738555431366,-0.32678645849227905,0.9805509448051453,0.04826058819890022,-0.556693434715271,-0.313943475484848,0.9794185757637024,0.044687435030937195,-0.5570622682571411,-0.31864529848098755,0.9833082556724548,0.019997498020529747,-0.5690563321113586,-0.3387168049812317,0.988872230052948,0.022767629474401474,-0.5667735934257507,-0.3505017161369324,0.9916055798530579,0.022688843309879303,-0.5557674765586853,-0.3332812786102295,0.992995023727417,0.11338441073894501,-0.5508548021316528,-0.20171625912189484,0.9908519387245178,-0.052092742174863815,-0.5318403244018555,-0.21271446347236633,0.9903464317321777,0.06545083224773407,-0.524993896484375,-0.27712053060531616,0.9774364829063416,0.018380282446742058,-0.4970887005329132,-0.3037104308605194,0.9817022681236267,0.18810565769672394,-0.39655163884162903,-0.06240622326731682,0.9397640824317932,-0.13323764503002167,-0.4756920039653778,-0.025702087208628654,0.9220778346061707,0.2516011893749237,-0.22563031315803528,-0.08149180561304092,0.1198534369468689,-0.21366837620735168,-0.21585547924041748,-0.040185846388339996,0.0891738161444664,0.22538326680660248,-0.05320989713072777,-0.049389567226171494,0.033291421830654144,-0.2565562427043915,-0.036149464547634125,-0.08925612270832062,0.011097993701696396,0.22053563594818115,-0.022086309269070625,-0.04935164377093315,0.06501965969800949,-0.23360975086688995,-0.006240054499357939,-0.1092662662267685,0.0227949395775795,0.18374444544315338,-0.033146586269140244,-0.04892728105187416,0.08629899471998215,-0.20280495285987854,-0.037035346031188965,-0.12991108000278473,0.03336597979068756,0.2124272733926773,-0.03539666160941124,-0.052166927605867386,0.06872886419296265,-0.24356919527053833,-0.040908392518758774,-0.10462027043104172,0.028766285628080368,0.09986017644405365,0.012134570628404617,0.028404491022229195,0.010827439837157726,-0.09572093188762665,-0.019177522510290146,-0.02925613895058632,0.012504632584750652,0.04697849601507187,0.3871845304965973,-0.06394510716199875,0.0023851406294852495,-0.05590515583753586,0.3203210234642029,-0.12960827350616455,0.010042241774499416,0.05682128295302391,0.7082703113555908,0.08029868453741074,0.001783844199962914,-0.1462756246328354,0.6736142039299011,0.062428876757621765,0.008863580413162708,0.03602360934019089,0.7385170459747314,0.10067588835954666,0.0035290904343128204,-0.14806456863880157,0.7040092945098877,0.04426003247499466,0.00785632710903883,0.010113615542650223,0.7208900451660156,0.027244070544838905,0.0032596788369119167,-0.14526286721229553,0.7274530529975891,-0.03092047944664955,0.00907978042960167
0.025859538465738297,-0.5338181853294373,-0.335713654756546,0.9904706478118896,0.045431628823280334,-0.5569368004798889,-0.3273477852344513,0.9822524189949036,0.048265326768159866,-0.556780219078064,-0.31456291675567627,0.9812124967575073,0.04467327147722244,-0.5571321249008179,-0.31922608613967896,0.9847591519355774,0.020129866898059845,-0.5690929889678955,-0.3393068313598633,0.9898450970649719,0.022909121587872505,-0.5669006705284119,-0.3511439263820648,0.99233078956604,0.022840652614831924,-0.5558699369430542,-0.33388400077819824,0.993600070476532,0.11330661177635193,-0.5507428050041199,-0.20260196924209595,0.9916177988052368,-0.05206574127078056,-0.5318071842193604,-0.21367858350276947,0.991125762462616,0.06540811061859131,-0.5250862240791321,-0.2778286039829254,0.9794586896896362,0.01842578686773777,-0.4971774220466614,-0.3045320510864258,0.9833517074584961,0.18796218931674957,-0.3960859179496765,-0.06336899846792221,0.9454641342163086,-0.13341839611530304,-0.47567009925842285,-0.026702485978603363,0.9293580651283264,0.25143203139305115,-0.22451356053352356,-0.08223195374011993,0.1164543405175209,-0.2143012285232544,-0.2156621217727661,-0.04072106257081032,0.09306526184082031,0.22505635023117065,-0.05196841433644295,-0.05005230754613876,0.03037247247993946,-0.2566257119178772,-0.036163557320833206,-0.08974895626306534,0.010737156495451927,0.2201061248779297,-0.02065330743789673,-0.05019134655594826,0.05919219180941582,-0.23361830413341522,-0.006284971721470356,-0.10996590554714203,0.02152068167924881,0.18352702260017395,-0.03199375793337822,-0.04987531527876854,0.07863619178533554,-0.20272602140903473,-0.037179190665483475,-0.13055458664894104,0.03157183527946472,0.21211667358875275,-0.03408470004796982,-0.05289652571082115,0.06278637051582336,-0.24357996881008148,-0.040942344814538956,-0.10508518666028976,0.027391131967306137,0.09986113756895065,0.01215302012860775,0.028310371562838554,0.010465173050761223,-0.09571570158004761,-0.01916860230267048,-0.029161062091588974,0.012152711860835552,0.046671658754348755,0.3869541585445404,-0.06073326617479324,0.0022560718934983015,-0.055780746042728424,0.32055768370628357,-0.13060370087623596,0.009354053065180779,0.05672670900821686,0.70793616771698,0.08951607346534729,0.0016858683666214347,-0.14465899765491486,0.6730596423149109,0.06134878844022751,0.008172162808477879,0.0359656848013401,0.7381597757339478,0.11052237451076508,0.0032987380400300026,-0.1462264060974121,0.7035837769508362,0.04324028640985489,0.007251715287566185,0.01010289415717125,0.7210197448730469,0.03902067989110947,0.003014749614521861,-0.1440228819847107,0.7270519137382507,-0.0318993516266346,0.00832547526806593
0.025859534740447998,-0.5338363647460938,-0.3357594311237335,0.9913199543952942,0.04538911581039429,-0.5569870471954346,-0.3273988664150238,0.9838197231292725,0.04822726920247078,-0.5568221807479858,-0.31461766362190247,0.9828669428825378,0.044631097465753555,-0.5571630597114563,-0.31928297877311707,0.9860965013504028,0.02013985440135002,-0.5690922737121582,-0.33935487270355225,0.9907417893409729,0.022920921444892883,-0.5669080018997192,-0.3511876165866852,0.9930007457733154,0.02284920960664749,-0.5558563470840454,-0.33393678069114685,0.9941583871841431,0.11316221952438354,-0.5505659580230713,-0.20264676213264465,0.9923290610313416,-0.052089888602495193,-0.5317851901054382,-0.21370114386081696,0.9918527603149414,0.06534286588430405,-0.5250848531723022,-0.27787521481513977,0.9813053607940674,0.018410615622997284,-0.4971897304058075,-0.3045840859413147,0.984856128692627,0.18759167194366455,-0.39555779099464417,-0.06351527571678162,0.9506113529205322,-0.13350872695446014,-0.4756711721420288,-0.026726078242063522,0.9359182119369507,0.2508400082588196,-0.22310321033000946,-0.0825294628739357,0.11406127363443375,-0.21431845426559448,-0.21536213159561157,-0.04085894301533699,0.09648056328296661,0.22429130971431732,-0.04895995929837227,-0.04991214722394943,0.027780329808592796,-0.25647902488708496,-0.035475052893161774,-0.09004785120487213,0.010406618006527424,0.21928951144218445,-0.01701974682509899,-0.049982380121946335,0.05400187894701958,-0.23344393074512482,-0.005546931177377701,-0.11024792492389679,0.02037385106086731,0.18271635472774506,-0.027894798666238785,-0.049685560166835785,0.07181743532419205,-0.2025471031665802,-0.036390211433172226,-0.13086527585983276,0.029963050037622452,0.2113061398267746,-0.03077884390950203,-0.05272958055138588,0.05751296877861023,-0.24341009557247162,-0.0402362160384655,-0.10538294166326523,0.02616509236395359,0.09985089302062988,0.012179400771856308,0.028185643255710602,0.01010370347648859,-0.09569323807954788,-0.019173651933670044,-0.029044823721051216,0.011782003566622734,0.045908477157354355,0.38681238889694214,-0.06058892980217934,0.002145604696124792,-0.05577237159013748,0.32056811451911926,-0.1325863152742386,0.008742153644561768,0.055284563452005386,0.7077534794807434,0.08963875472545624,0.0015986372018232942,-0.14466020464897156,0.6725749969482422,0.05775497108697891,0.0075506484135985374,0.03445623070001602,0.7379663586616516,0.110617496073246,0.003092863829806447,-0.14624738693237305,0.702949047088623,0.03954516351222992,0.006710410118103027,0.008182819001376629,0.7208834886550903,0.03907002508640289,0.002796233631670475,-0.1441374272108078,0.7260357737541199,-0.03584892302751541,0.0076490165665745735
0.026135917752981186,-0.533796489238739,-0.33634552359580994,0.9920996427536011,0.04560838267207146,-0.5569730401039124,-0.3278271555900574,0.9852588176727295,0.04847519472241402,-0.55680912733078,-0.3151562213897705,0.9843860864639282,0.04486178234219551,-0.5571339130401611,-0.31972256302833557,0.9873232841491699,0.020564252510666847,-0.569083034992218,-0.33979207277297974,0.9915667772293091,0.02333972044289112,-0.5669043660163879,-0.35166817903518677,0.9936186671257019,0.02325950190424919,-0.5558358430862427,-0.33438214659690857,0.9946732521057129,0.11326991766691208,-0.5501658320426941,-0.20289945602416992,0.9929836988449097,-0.05184774845838547,-0.5317596197128296,-0.2139337658882141,0.9925307631492615,0.06545406579971313,-0.525075376033783,-0.2782982587814331,0.9829866290092468,0.018597403541207314,-0.4971697926521301,-0.3050502836704254,0.9862289428710938,0.18739953637123108,-0.3951551914215088,-0.06355127692222595,0.9552317261695862,-0.1335211843252182,-0.47571176290512085,-0.02675088681280613,0.9418434500694275,0.25046929717063904,-0.22226883471012115,-0.08166134357452393,0.11293955147266388,-0.21432967483997345,-0.2152298092842102,-0.04068712517619133,0.10188526660203934,0.22424772381782532,-0.047646328806877136,-0.04561534523963928,0.025514263659715652,-0.25592508912086487,-0.034859251230955124,-0.08959609270095825,0.0102963512763381,0.21922902762889862,-0.015805233269929886,-0.045139893889427185,0.04941416159272194,-0.23250412940979004,-0.0049674054607748985,-0.10978718101978302,0.019537201151251793,0.18273979425430298,-0.02616133913397789,-0.0452304370701313,0.0657954290509224,-0.20143184065818787,-0.035615839064121246,-0.1303088515996933,0.02880723401904106,0.2112949937582016,-0.02918047457933426,-0.04853455722332001,0.05287747457623482,-0.24263806641101837,-0.039536673575639725,-0.10483153164386749,0.02534031681716442,0.09985925257205963,0.012195302173495293,0.028108658269047737,0.009856955148279667,-0.09569398313760757,-0.019173715263605118,-0.028968913480639458,0.01156344823539257,0.0457315519452095,0.3866863250732422,-0.060264743864536285,0.0020651062950491905,-0.05583232268691063,0.32042184472084045,-0.13470454514026642,0.008250386454164982,0.05506882071495056,0.7077315449714661,0.08971960842609406,0.001531312009319663,-0.14483028650283813,0.6721892952919006,0.05512498319149017,0.007019019685685635,0.03428171947598457,0.7379326820373535,0.11069364845752716,0.002919217571616173,-0.1465529203414917,0.7025599479675293,0.03704188019037247,0.006242850795388222,0.008021848276257515,0.7209472060203552,0.03908471018075943,0.0026113411877304316,-0.1445840448141098,0.7256021499633789,-0.039369016885757446,0.007063030730932951
0.02624453976750374,-0.533768892288208,-0.33670681715011597,0.9928282499313354,0.04579166695475578,-0.5569613575935364,-0.32798245549201965,0.9866084456443787,0.04868893325328827,-0.5567977428436279,-0.3153592646121979,0.9858112931251526,0.04505996033549309,-0.5571106672286987,-0.31988319754600525,0.9884757995605469,0.02086690068244934,-0.5690747499465942,-0.339950829744339,0.9923396706581116,0.023632898926734924,-0.566900908946991,-0.3518456220626831,0.9941993355751038,0.023556586354970932,-0.5558562874794006,-0.3345448672771454,0.9951567649841309,0.11353280395269394,-0.5497394800186157,-0.20294979214668274,0.993604302406311,-0.05159059911966324,-0.5317733883857727,-0.2139386683702469,0.993179202079773,0.065508171916008,-0.5250052809715271,-0.27857184410095215,0.9845452904701233,0.018660442903637886,-0.49715641140937805,-0.3052813410758972,0.9874982833862305,0.18711349368095398,-0.39455312490463257,-0.0635380893945694,0.9594127535820007,-0.13328874111175537,-0.4758574664592743,-0.026593806222081184,0.947212278842926,0.25045445561408997,-0.22157299518585205,-0.08089321106672287,0.11423787474632263,-0.21437925100326538,-0.21535511314868927,-0.040416523814201355,0.10845944285392761,0.22603866457939148,-0.04552413895726204,-0.04255307838320732,0.02363995835185051,-0.25565534830093384,-0.03458266705274582,-0.0892215296626091,0.01039552316069603,0.2215152233839035,-0.013500229455530643,-0.0416598804295063,0.045501574873924255,-0.2321786880493164,-0.00459623709321022,-0.10936680436134338,0.019000718370079994,0.18549463152885437,-0.02285594865679741,-0.04227231815457344,0.06069442629814148,-0.20082245767116547,-0.035020001232624054,-0.1298125684261322,0.02809632010757923,0.213339164853096,-0.026476113125681877,-0.04566935822367668,0.04901792109012604,-0.24214749038219452,-0.03911258652806282,-0.10435857623815536,0.024922845885157585,0.0998256728053093,0.01220858283340931,0.02804347313940525,0.009665058925747871,-0.09562162309885025,-0.019171524792909622,-0.028905972838401794,0.011393088847398758,0.04542470723390579,0.38656163215637207,-0.059722356498241425,0.0019996315240859985,-0.05617239698767662,0.3195997178554535,-0.1360921710729599,0.007838744670152664,0.05479683354496956,0.7082412242889404,0.09014346450567245,0.001472911681048572,-0.1444452553987503,0.6719555854797363,0.05169165879487991,0.006554005201905966,0.034110695123672485,0.7386258244514465,0.11113446205854416,0.0027694362215697765,-0.1461886465549469,0.7023180723190308,0.033539626747369766,0.0058351424522697926,0.008032022975385189,0.7212334275245667,0.03963473439216614,0.002449479652568698,-0.14429134130477905,0.7245240211486816,-0.0431622751057148,0.006549401208758354
